system:index,B2,B3,B4,B8,NDMI,NDVI,NDWI,aspect,elevation,label,slope,.geo
1_00000000000000001889_0,392.0,551.975,433.3,1945.0,0.32245454,0.6356221,-0.55788505,352.50208,1109,1,35.071815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1892596024435,27.935673958256263]}"
1_00000000000000001984_0,739.0,1007.65,1644.0,2370.0,-0.11657814,0.18086697,-0.40334257,21.970798,1538,1,13.732607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.42803180496247,27.716574860459513]}"
1_000000000000000000ed_0,271.9,445.8095238095238,399.0,2126.6666666666665,0.18296018,0.6840438,-0.6534005,182.6967,552,1,21.25291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85670328426245,27.79472829017791]}"
1_00000000000000000573_0,605.3333333333334,793.5,789.5,1967.5,0.01465469,0.42727602,-0.42520827,50.941124,934,1,15.779783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14991339299907,27.716574860459513]}"
1_00000000000000000614_0,632.0,831.0,1021.5,2147.5,-0.112969846,0.35531715,-0.44200101,194.0987,1117,1,8.5428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.24019407905308,27.774516196285223]}"
1_000000000000000007ba_0,470.0,710.5,891.0,2579.5,-0.001644896,0.48652932,-0.56808513,34.24243,1924,1,30.432585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.11002819438416,28.180105547065185]}"
1_000000000000000002ce_0,222.83333333333334,235.0,281.3636363636364,675.5,-0.04082357,0.41190442,-0.4838001,263.39243,3833,1,35.122417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98956411478373,28.312966377586463]}"
1_00000000000000002402_0,613.0,819.5,922.0,2210.75,-0.010573426,0.41137978,-0.45912054,150.53262,1379,1,6.3654976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.41967747282015,27.758077026585834]}"
1_00000000000000000a20_0,218.06896551724137,403.6521739130435,354.07142857142856,1826.6,0.18723138,0.6752638,-0.63802105,316.75778,2307,1,7.5944967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09547548678142,27.612819445143707]}"
1_00000000000000000abf_0,582.0,696.0,578.0,1897.0,0.15918118,0.5329293,-0.46317008,298.7015,1730,1,37.785206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.37305490957435,28.262301395562123]}"
1_00000000000000001eb3_0,585.6666666666666,908.2,949.25,2981.5,0.040935673,0.5170133,-0.5330231,320.84528,1036,1,27.559492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.341793537687,27.842698326349893]}"
1_00000000000000002106_0,314.0,420.0,431.0,2069.0,0.1729025,0.6552,-0.66251504,312.81467,1761,1,55.461765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.3644310828468,28.246401215033206]}"
1_0000000000000000221f_0,557.3,784.1666666666666,848.75,2360.0,0.029443838,0.47097778,-0.5011927,98.381676,322,1,12.522424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63113631642004,27.866144355265412]}"
1_000000000000000016a3_0,762.5,963.5,1054.5,1850.0,-0.051646803,0.27388534,-0.31508797,273.6076,2074,1,27.22699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2178260284785,28.03350049269688]}"
1_000000000000000018f3_0,1038.3333333333333,1326.6666666666667,1421.6,2492.083333333333,-0.02202528,0.27352324,-0.30518275,34.641598,362,1,19.502356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.67991483634773,27.81224543821824]}"
1_00000000000000000b7b_0,1609.0,1357.0,1221.0,1301.0,-0.01922352,0.031720858,0.021068472,27.254602,4267,1,43.982437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8119671831133,28.471968182875617]}"
1_00000000000000001c65_0,537.5,710.5,929.5,1879.0,-0.13529682,0.33808082,-0.45124543,168.36107,1579,1,28.608534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09331953009954,28.029727568503578]}"
1_00000000000000001222_0,2831.0,2557.0,2658.0,2694.0,0.59408283,0.0067264573,-0.026090268,327.72208,4250,1,27.33699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.79418054048773,28.411601395782785]}"
1_0000000000000000122b_0,447.0,765.0,822.0,3480.0,0.12330536,0.61785215,-0.63957596,251.27747,1232,1,37.10649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.72761537793448,28.213522875634432]}"
1_00000000000000000052_0,269.80645161290323,434.0,406.5,2163.4545454545455,0.18604535,0.683652,-0.6658267,195.26009,1878,1,25.947668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.38679913342138,27.77855861506376]}"
1_00000000000000002870_0,204.16666666666666,336.25,338.04761904761904,1742.75,0.06639131,0.6750788,-0.6765272,117.67928,3005,1,44.296818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.96719606420915,28.297874680813255]}"
1_00000000000000000807_0,262.8888888888889,485.1764705882353,458.8,2277.75,0.1670545,0.6646873,-0.64879525,166.08965,1095,1,28.087023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89820545038877,27.96397088970603]}"
1_000000000000000027b6_0,461.0,724.0,727.0,2356.0,0.047343854,0.52838147,-0.52987015,192.78961,815,1,4.744565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.87556790522896,28.231579012845234]}"
1_00000000000000000681_0,398.0,673.0,715.0,2737.0,0.04946319,0.5857474,-0.6052786,293.77985,1728,1,19.865461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.73866465592914,28.20462955432165]}"
1_00000000000000001924_0,558.3333333333334,797.9166666666667,685.0,2459.5,0.10386356,0.56431866,-0.5100924,358.84338,483,1,42.198593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8052298184824,27.812514932803477]}"
1_00000000000000001c5f_0,433.14285714285717,605.3333333333334,558.2,1518.4285714285713,0.08230023,0.46239784,-0.42994237,13.388015,318,1,17.544844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.69581501687665,27.807664030269233]}"
1_00000000000000000056_0,277.875,472.4,472.0,2118.0,0.101809904,0.63552123,-0.6352687,115.9186,1843,1,32.194313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22510238227987,27.601770167149038]}"
1_0000000000000000279b_0,483.0,653.0,798.0,1646.0,-0.08275285,0.34697217,-0.43192694,-0.0,576,1,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.66347566664834,28.104647063199145]}"
1_000000000000000015b9_0,247.0,389.0,391.0,1172.0,-0.11780203,0.4996801,-0.5016015,85.88459,1142,1,42.058586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.87098649727996,28.18819038462226]}"
1_00000000000000001beb_0,267.0,506.0,522.0,3402.0,0.19389367,0.73394495,-0.741044,41.950706,1002,1,27.581783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89416303161023,28.266074319755425]}"
1_00000000000000000267_0,407.0,560.0,621.0,2165.0,-0.014789534,0.5541996,-0.5889908,114.923096,1150,1,21.01385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64757548611942,28.00816800168471]}"
1_00000000000000001cd9_0,495.1111111111111,717.4285714285714,1006.6666666666666,2112.6785714285716,-0.13346957,0.3545654,-0.49300253,172.8143,3022,1,8.353796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46117963894648,28.20004814637264]}"
1_00000000000000000bac_0,388.6,595.0,557.0,2116.8,0.15028891,0.5833645,-0.5611771,120.51654,346,1,3.648132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55837277840637,27.85266962600362]}"
2_0_0,351.0625,682.1818181818181,414.45454545454544,3741.0,0.33993572,0.80052507,-0.6915425,280.96548,1912,0,30.782646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1825222378126,27.65755554629286]}"
2_1_0,391.0,626.0,597.0,2459.0,0.18763584,0.6092932,-0.5941653,113.816765,868,0,11.333978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84349804958589,28.017600312167964]}"
2_2_0,247.0,460.9166666666667,394.14285714285717,2267.625,0.19819027,0.70384884,-0.66215163,205.4239,1070,0,18.806149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85643378967721,27.652165654588142]}"
2_3_0,367.96,591.0909090909091,559.0,2875.4,0.1294016,0.67447007,-0.65896875,111.48715,1577,0,19.47097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.24800942202492,27.66025049214522]}"
2_4_0,285.0,477.0,470.0,2732.0,0.14309624,0.7064335,-0.7027111,66.220215,1266,0,29.337908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.51094173140486,28.204899048906885]}"
2_5_0,7542.0,7502.5,7376.5,6650.5,0.882661,-0.051757324,0.06019925,293.73285,6965,0,11.370734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.60742079291929,28.440976305573496]}"
2_6_0,212.55555555555554,292.0,281.6363636363636,1384.0,0.07709211,0.6618273,-0.6515513,9.749162,2961,0,28.458757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.96423162377155,28.134560962160325]}"
2_7_0,9718.0,9460.0,9284.0,8054.0,0.87673306,-0.07094244,0.080278635,173.52351,5141,0,9.253185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20785472882477,28.248557171715092]}"
2_8_0,165.0,330.0,311.0,1841.0,0.12119367,0.7109665,-0.69599265,213.52608,2001,0,24.98737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89200707492834,28.30326457251797]}"
2_9_0,295.625,475.25,468.0,1945.0,0.020060312,0.61210114,-0.60727197,212.45277,1351,0,17.063215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.10275184058278,27.803082622320222]}"
2_10_0,610.1,858.7777777777778,999.1875,2571.0,-0.054576654,0.4402605,-0.4992225,273.3697,413,0,15.397784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77315996283934,27.96909128682551]}"
2_11_0,607.7142857142857,860.9230769230769,855.4736842105264,2390.8,0.10089595,0.47295037,-0.47048193,333.7915,1230,0,22.537563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.27576736430422,27.96127594385367]}"
2_12_0,501.5,733.5,570.0,3083.4,0.31355703,0.6879619,-0.6156567,349.09366,1534,0,34.055035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.37251592040388,27.61659236933701]}"
2_13_0,186.0,211.0,152.0,857.0,0.2087447,0.6987116,-0.6048689,347.18674,2703,0,49.2872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.94348054070839,28.43477793011307]}"
2_14_0,3442.0,3377.0,3349.0,3032.5,0.8502135,-0.04959649,0.053748343,66.253296,5539,0,32.748272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.21459209345566,28.37171619716788]}"
2_15_0,633.6666666666666,889.75,1046.5,2247.5,-0.044978436,0.3646023,-0.43278348,211.13394,1055,0,15.837427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6157751250616,28.001700131639048]}"
2_16_0,273.72727272727275,400.875,494.0,1836.3333333333333,-0.038715728,0.5760263,-0.6416293,137.20831,1193,0,25.887552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.69365906019476,27.894171792129942]}"
2_17_0,284.89285714285717,413.0740740740741,287.8333333333333,2340.181818181818,0.19824813,0.78095,-0.69993776,6.45478,1973,0,18.046688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.39865689517175,27.884739481646687]}"
2_18_0,206.21428571428572,274.0,353.8333333333333,1224.0,0.063885264,0.55149466,-0.6341789,84.30328,3566,0,44.37682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00169137111935,28.215948326901554]}"
2_19_0,160.3783783783784,218.08695652173913,148.22222222222223,1830.5555555555557,0.29441574,0.85018814,-0.78709126,27.653992,2255,0,27.09938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02971880798387,27.617400853092718]}"
2_20_0,810.5,1020.8,1138.0,2037.857142857143,-0.058825858,0.28334308,-0.33251753,235.99629,1636,0,24.850307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.48651212995865,27.69717125032253]}"
2_21_0,346.5,476.75,423.16666666666663,1801.0,0.203877,0.61948293,-0.58138514,168.034,1732,0,14.829233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.34610545105078,27.785565474279892]}"
2_22_0,5138.0,4888.0,4500.0,3950.0,0.76852477,-0.06508876,0.10613261,15.876821,5192,0,41.190765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77612440327694,28.48032251501793]}"
2_23_0,136.0,324.0,215.0,2318.0,0.2509444,0.83024085,-0.75473124,273.77777,2111,0,36.39281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.92219046847477,28.308654464222688]}"
2_24_0,581.8333333333334,887.3333333333334,909.25,2555.0,0.04392237,0.47506675,-0.4844582,5.8776393,844,0,28.236671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90413433126396,27.98391348901348]}"
2_25_0,358.2,552.1666666666666,566.75,2074.5,0.06408489,0.57084715,-0.5795685,259.6145,1460,0,44.647495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.27630635347468,27.988494896962493]}"
2_26_0,416.56756756756755,605.4528301886793,670.1,2715.7083333333335,0.06217821,0.60417134,-0.6353969,85.11588,2296,0,29.699965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.3876076171771,27.99442377783768]}"
2_27_0,685.0,745.0,899.0,1572.0,-0.121419586,0.27235937,-0.35692707,19.447664,4288,0,26.466402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20165635336434,28.48544291213741]}"
2_28_0,838.5,1059.0,1054.0,2074.0,0.10620708,0.32608697,-0.32397065,12.068989,803,0,31.486868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02702386213151,27.76993478833621]}"
2_29_0,356.3333333333333,569.2,566.5,2299.0,0.11156775,0.6046065,-0.603096,68.114655,673,0,12.2509985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84969642504632,27.903065113442725]}"
2_30_0,607.6,733.2,1105.0,1959.0,-0.14747322,0.27872062,-0.45531535,98.65137,4035,0,28.283775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.45120833929275,28.05613803785669]}"
2_31_0,877.7222222222222,1038.0,1098.0,2443.625,-0.06662847,0.37994564,-0.4037267,259.98343,1147,0,5.31715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84646249002348,27.97825410272353]}"
2_32_0,639.7,979.3333333333334,1004.5,3005.5,-0.038278468,0.4990025,-0.50846964,16.767525,768,0,26.894012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82086050442608,27.74163785688645]}"
2_33_0,349.5,574.5,583.0,2808.5,0.11404204,0.65619934,-0.66036063,41.922256,2588,0,27.571295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25959768919006,28.159354464002025]}"
2_34_0,491.75,743.3333333333334,937.0,2324.0,-0.043916486,0.42532966,-0.51532274,305.84534,568,0,13.970852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.80280436721529,27.997657712860512]}"
2_35_0,562.0833333333334,881.4166666666666,943.5,3540.1428571428573,0.106154725,0.57913685,-0.6013096,274.73944,2062,0,30.445257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.44581844758804,27.828145618747158]}"
2_36_0,777.5,912.2857142857143,1037.1666666666667,1967.0,-0.07652582,0.30951455,-0.3663111,345.91257,227,0,8.542384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.51121122599008,27.68369652106074]}"
2_37_0,236.5,420.5,319.0,2973.0,0.2683447,0.80619687,-0.75217324,25.51378,2391,0,18.819218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32185093837954,28.09009435559641]}"
2_38_0,332.625,511.25,526.0,2025.75,0.07090464,0.5877339,-0.5969649,165.88754,629,0,16.722773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.12215545071977,27.884739481646687]}"
2_39_0,525.3333333333334,740.6,885.8333333333334,2374.25,-0.034710575,0.45655787,-0.52447146,230.8598,414,0,30.533792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.69365906019476,27.796075763104092]}"
2_40_0,432.0,682.0,809.0,1633.0,-0.19616047,0.33742833,-0.41079915,99.98555,1964,0,50.51206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89308505326929,28.317278290950238]}"
2_41_0,628.0,819.0,866.0,2197.0,-0.030022075,0.43454129,-0.45689654,270.0,456,0,3.1494057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62305147886296,28.042124319424428]}"
2_42_0,128.0,230.5,210.5,1544.5,0.0832895,0.76011395,-0.7402817,162.48962,2832,0,42.50878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.30433379033921,28.30407305627368]}"
2_43_0,612.0454545454545,990.3076923076923,805.2,4110.333333333333,0.22944678,0.6723855,-0.61169285,270.0,1774,0,48.655594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.40808920565502,27.98148803774636]}"
2_44_0,304.84,456.6,510.15,2382.375,0.15694904,0.6472632,-0.6783346,99.56468,3483,0,51.705936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.43638613710478,28.18819038462226]}"
2_45_0,326.8,497.25,389.75,1798.3333333333333,0.19081779,0.64375216,-0.56677675,180.0,316,0,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55028794084929,27.70875951748767]}"
2_46_0,226.72727272727272,480.53846153846155,457.3333333333333,2304.5,0.104437076,0.668819,-0.6549143,256.81268,1343,0,32.56276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.96207566708968,27.72519868718706]}"
2_47_0,629.3333333333334,934.4285714285714,781.3333333333334,2784.0,0.24216397,0.5617053,-0.49740675,351.86255,1040,0,54.89629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.0404985913933,27.840811864253244]}"
2_48_0,664.4545454545455,960.2556818181818,1114.8,2011.0,-0.020219244,0.2867106,-0.35363644,209.44365,1572,0,6.364021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89335454785453,27.652435149173378]}"
2_49_0,173.00751879699249,341.8196721311475,218.56666666666666,2462.5666666666666,0.30356342,0.8369595,-0.756225,135.85078,2136,0,17.528538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00573378989787,27.995501756178623]}"
2_50_0,350.85714285714283,498.94444444444446,346.42857142857144,1959.3333333333333,0.28061002,0.6995105,-0.5940699,315.31287,1270,0,42.325977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61038523335688,27.79661475227456]}"
2_51_0,552.1851851851852,828.1785714285714,826.36,2865.6,0.1331857,0.55234617,-0.5515819,330.4853,971,0,25.8105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.80280436721529,27.966935330143624]}"
2_52_0,466.0,760.0,904.0,3132.0,0.030037273,0.5520317,-0.6094553,353.68677,1229,0,33.732944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.04022909680808,28.13644742425698]}"
2_53_0,487.41666666666663,703.125,890.6666666666666,2090.0,-0.13490394,0.40237084,-0.49653167,180.0,902,0,28.110973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9006309016559,27.825720167480036]}"
2_54_0,379.125,547.0,454.5,2497.5,0.20739667,0.69207317,-0.6406635,249.75677,1115,0,13.166065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.21567007179661,27.738134427278382]}"
2_55_0,419.6666666666667,646.0,812.0,2175.5,0.003112392,0.45640168,-0.54208755,135.27385,1009,0,10.330158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13455220164062,27.944028290398574]}"
2_56_0,285.1304347826087,540.375,410.1212121212121,2810.924242424242,0.26038426,0.745349,-0.6775131,33.78598,2118,0,27.73899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.08900761673576,27.665640383849937]}"
2_57_0,256.3781512605042,429.3333333333333,319.4761904761905,2095.1666666666665,0.2789704,0.7353843,-0.65986663,76.87906,844,0,19.623566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6909641143424,27.655938578781445]}"
2_58_0,491.0,721.0,923.0,2127.0,-0.05466667,0.3947541,-0.49367976,160.50648,1091,0,15.363114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.68746068473433,28.019217279679378]}"
2_59_0,355.6666666666667,541.0,578.0,2031.5,0.007834301,0.55700326,-0.5793975,189.18391,759,0,12.929453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.34314101061318,27.920582261483055]}"
2_60_0,39.0,72.0,63.0,636.0,-0.036363635,0.8197425,-0.7966102,69.104195,2889,0,30.541315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82948433115364,28.23319598035665]}"
